"btype","maname","schida","schnamea","sdida","sdnamea","schidb","schnameb","sdidb","sdnameb","popa_bdy","whitea_bdy","blacka_bdy","hispaa_bdy","asiana_bdy","popb_bdy","whiteb_bdy","blackb_bdy","hispab_bdy","asianb_bdy","bbindex","leabdy","idborder","borderid","pct_black_a","pct_hisp_a","pct_white_a","pct_other_a","pct_black_b","pct_hisp_b","pct_white_b","pct_other_b","max_boundary","rank_city","top_within_boundary"
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62814004342,"Oak View Elementary School",628140,"Ocean View",62814004329,"College View Elementary School",628140,"Ocean View",3248,321.9999682,14.9999338,2693.9999696,193.9999904,1981,757,52.9999528,870.0000144,201.9999642,581.603815485042,0,"3248321.999968214.99993382693.9999696193.9999904198175752.9999528870.0000144201.9999642","boundary_917",0.461820621921182,82.943348817734,9.91379212438424,6.6810384359606,2.67541407370015,43.9172142554266,38.2130237253912,15.1943479454821,581.603815485042,46,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003065,"Hamlin Charter Academy",622710,"Los Angeles Unified",62271002889,"Canoga Park Elementary School",622710,"Los Angeles Unified",1472,881.9999939,73.0000069,270.0000162,176.0000037,3258,500.0000534,75.0000075,2298.9999681,312.0000297,575.310824954748,0,"1472881.999993973.0000069270.0000162176.00000373258500.000053475.00000752298.9999681312.0000297","boundary_278",4.95923959918478,18.3423924048913,59.9184778464674,16.7798901494565,2.30202601289134,70.564762679558,15.3468401903008,11.7863711172498,575.310824954748,47,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724007193,"Everett A. Rea Elementary School",627240,"Newport-Mesa Unified",62724004116,"Heinz Kaiser Elementary School",627240,"Newport-Mesa Unified",3255,1311.0000432,34.9999992,1688.000023,132.0000461,1888,1442.0000047,15.9999858,288.0000056,68.999997,561.103871686123,0,"32551311.000043234.99999921688.000023132.000046118881442.000004715.9999858288.000005668.999997","boundary_921",1.07526879262673,51.8586796620584,40.2764990230415,6.78955252227342,0.847456875,15.2542375847458,76.3771188930085,7.52118664724577,561.103871686123,48,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",60744000702,"San Juan Elementary School",607440,"Capistrano Unified",60744000692,"Harold Ambuehl Elementary School",607440,"Capistrano Unified",2533,869.0000005,8.9999746,1540.9999563,46.0000139,3030,2398.9999009,18.9999844,319.9999641,219.0000206,560.614824095394,0,"2533869.00000058.99997461540.999956346.000013930302398.999900918.9999844319.9999641219.0000206","boundary_699",0.355308906435057,60.8369505053296,34.3071456968022,4.50059489143308,0.627062191419142,10.5610549207921,79.1749142211221,9.63696866666668,560.614824095394,49,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62970008039,"Dapplegray Elementary School",629700,"Palos Verdes Peninsula Unified",62271002992,"Eshelman Avenue Elementary School",622710,"Los Angeles Unified",1847,1380.9999331,21.9999707,137.9999617,217.0000468,7949,3257.0000279,635.999915,2464.0000499,1206.0000682,560.012526883641,1,"18471380.999933121.9999707137.9999617217.000046879493257.0000279635.9999152464.00004991206.0000682","boundary_439",1.19111914997293,7.47157345425014,74.769893508392,16.5674138873849,8.00100534658448,30.9976103899862,40.9737077355642,20.0276765278651,560.012526883641,50,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724009594,"Woodland Elementary School",627240,"Newport-Mesa Unified",62724007193,"Everett A. Rea Elementary School",627240,"Newport-Mesa Unified",1888,1442.0000047,15.9999858,288.0000056,68.999997,3255,1311.0000432,34.9999992,1688.000023,132.0000461,554.872332035979,0,"18881442.000004715.9999858288.000005668.99999732551311.000043234.99999921688.000023132.0000461","boundary_459",0.847456875,15.2542375847458,76.3771188930085,7.52118664724577,1.07526879262673,51.8586796620584,40.2764990230415,6.78955252227342,554.872332035979,51,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",60876000890,"El Roble Intermediate",608760,"Claremont Unified",62847004409,"Moreno Elementary School",628470,"Ontario-Montclair",3220,1655.0000074,172.9999962,1035.0000385,207.0000174,3537,528.0000493,212.9999836,2497.0000022,244.9999893,554.417459443211,1,"32201655.0000074172.99999621035.0000385207.00001743537528.0000493212.99998362497.0000022244.9999893","boundary_909",5.37267068944099,32.1428583385093,51.397515757764,11.0869552142857,6.02205212326831,70.5965508114221,14.9279063980775,8.45349066723212,554.417459443211,52,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724004133,"Wilson Elementary School",627240,"Newport-Mesa Unified",62724002341,"Victoria Elementary School",627240,"Newport-Mesa Unified",5653,1044.0000435,35.0000775,4297.9999111,185.0000303,4506,2582.9998613,33.0000829,1553.9999095,171.0000082,542.100081161484,0,"56531044.000043535.00007754297.9999111185.000030345062582.999861333.00008291553.9999095171.0000082","boundary_1331",0.619141650451088,76.0304247496904,18.4680708208031,4.88236277905537,0.732358697292499,34.4873481913005,57.3235654971149,7.45672761429206,542.100081161484,53,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62724004133,"Wilson Elementary School",627240,"Newport-Mesa Unified",62724004113,"Horace Ensign Intermediate",627240,"Newport-Mesa Unified",1386,319.9999685,14.9999632,963.9999434,67.0000193,3753,2120.000011,33.9999904,1320.0000211,159.0000295,537.759036323163,0,"1386319.999968514.9999632963.999943467.000019337532120.00001133.99999041320.0000211159.0000295","boundary_228",1.08224842712843,69.5526654689755,23.0880208152958,6.27706528860027,0.905941657340794,35.1718630722089,56.4881431121769,7.43405215827337,537.759036323163,54,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",60003204961,"Washington Elementary School",600032,"Redondo Beach Unified",62121002546,"William Green Elementary School",621210,"Lawndale Elementary",2582,1319.99996,152.0000033,546.0000017,435.9999795,5178,1175.9999856,398.0000164,2858.9999439,488.0000425,536.183409415471,1,"25821319.99996152.0000033546.0000017435.999979551781175.9999856398.00001642858.9999439488.0000425","boundary_711",5.8869095003873,21.1463982068164,51.1231587916344,21.8435335011619,7.68636570876786,55.2143673986095,22.7114713325608,14.3877955600618,536.183409415471,55,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62994004673,"Jackson Elementary School",629940,"Pasadena Unified",62013002409,"Paradise Canyon Elementary School",620130,"La Canada Unified",109,8.9999992,72.0000045,7.0000018,9.9999979,1411,864.9999751,13.9999772,93.0000254,397.000013,519.717417811113,1,"1098.999999272.00000457.00000189.99999791411864.999975113.999977293.0000254397.000013","boundary_59",66.05505,6.42202,8.25688,19.26605,0.992202494684621,6.5910719631467,61.3040379234585,31.1126876187101,519.717417811113,56,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62994004673,"Jackson Elementary School",629940,"Pasadena Unified",62013002407,"La Canada Elementary School",620130,"La Canada Unified",438,40.999995,222.0000083,103.000008,43.0000025,1045,691.0000122,11.9999856,76.0000046,248.0000116,501.225169573331,1,"43840.999995222.0000083103.00000843.00000251045691.000012211.999985676.0000046248.0000116","boundary_1173",50.6849334018265,23.5159835616438,9.36072945205479,16.4383535844749,1.14832398086124,7.27272771291866,66.1244030813397,25.4545452248804,501.225169573331,57,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62970004620,"Miraleste Intermediate",629700,"Palos Verdes Peninsula Unified",62271003011,"Alexander Fleming Middle School",622710,"Los Angeles Unified",1673,1245.9999365,17.9999742,128.9999579,197.0000479,5444,2212.0000015,258.9999602,1748.0000368,944.0000388,495.741638759156,1,"16731245.999936517.9999742128.9999579197.000047954442212.0000015258.99996021748.0000368944.0000388","boundary_365",1.07590999402271,7.71069682606097,74.4769836521219,16.7364095277944,4.75753049595885,32.1087442468773,40.6318883449669,22.5018369121969,495.741638759156,58,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62865004454,"Taft Elementary School",628650,"Orange Unified",62865004451,"Serrano Elementary School",628650,"Orange Unified",3962,1154.9999875,26.9999896,2502.0000102,222.9999746,3837,2325.9999294,43.0000285,844.9999461,470.0000266,489.223504952207,0,"39621154.999987526.99998962502.0000102222.999974638372325.999929443.0000285844.9999461470.0000266","boundary_1092",0.681473740535083,63.1499245381121,29.1519431474003,7.01665857395254,1.12066793067501,22.0224119390149,60.6202744175137,16.2366457127965,489.223504952207,59,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003115,"Kester Avenue Elementary School",622710,"Los Angeles Unified",62271003421,"Van Nuys Elementary School",622710,"Los Angeles Unified",1278,780.9999955,46.9999966,339.9999965,68.0000009,1846,176.0000196,55.9999956,1547.0000031,38.0000632,482.908987068556,0,"1278780.999995546.9999966339.999996568.00000091846176.000019655.99999561547.000003138.0000632","boundary_164",3.6776210172144,26.6040685837246,61.1111107589984,8.60719964006259,3.03358589382449,83.8028170693391,9.53412890574215,3.62946813109426,482.908987068556,60,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724004128,"Pomona Elementary School",627240,"Newport-Mesa Unified",62724002341,"Victoria Elementary School",627240,"Newport-Mesa Unified",3380,482.0000422,42.9999803,2728.9999516,64.0000192,2762,1591.9999208,14.00005,952.9999209,91.0000015,476.479538122925,0,"3380482.000042242.99998032728.999951664.000019227621591.999920814.00005952.999920991.0000015","boundary_951",1.27218876627219,80.7396435384615,14.2603562781065,3.72781141715976,0.506880883417813,34.5039797574222,57.6393888776249,7.34975048153512,476.479538122925,61,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62865004430,"Handy Elementary School",628650,"Orange Unified",62865004423,"Cerro Villa Middle School",628650,"Orange Unified",6702,2311.9999455,68.9999431,4004.9999588,210.9999889,5832,3513.0000578,57.9999932,1466.0000461,634.0000223,473.38311393217,0,"67022311.999945568.99994314004.9999588210.999988958323513.000057857.99999321466.0000461634.0000223","boundary_1454",1.02954257087437,59.7582804953745,34.4971642121755,4.71501272157565,0.994512914951989,25.1371750017147,60.236626505487,13.6316855778464,473.38311393217,62,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724004132,"Whittier Elementary School",627240,"Newport-Mesa Unified",62724002341,"Victoria Elementary School",627240,"Newport-Mesa Unified",5273,1192.9999941,46.9999752,3796.9999745,141.99996,2930,1783.999932,9.0000505,904.9999151,100.9999877,465.853324975401,0,"52731192.999994146.99997523796.9999745141.9999629301783.9999329.0000505904.9999151100.9999877","boundary_1285",0.891332736582591,72.0083439123839,22.6246917143941,4.47563163663948,0.307168959044369,30.887369116041,60.8873696928328,7.91809223208192,465.853324975401,63,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271002991,"Erwin Elementary School",622710,"Los Angeles Unified",62271003421,"Van Nuys Elementary School",622710,"Los Angeles Unified",5780,2537.0000539,222.0000904,2650.0000363,230.0000616,5983,737.000065,294.0000352,4637.0000645,210.9999925,456.938504062293,0,"57802537.0000539222.00009042650.0000363230.00006165983737.000065294.00003524637.0000645210.9999925","boundary_1356",3.84083201384083,45.8477514930796,43.8927344965398,6.41868199653979,4.91392336954705,77.5029260320909,12.3182360855758,5.26491451278622,456.938504062293,64,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003258,"Oxnard Street Elementary School",622710,"Los Angeles Unified",60645000568,"Bret Harte Elementary School",606450,"Burbank Unified",5678,1419.9999434,188.9999285,3630.9999707,290.0000304,2783,1565.0000209,37.9999919,857.000001,256.999992,448.907885240015,1,"56781419.9999434188.99992853630.9999707290.000030427831565.000020937.9999919857.000001256.999992","boundary_1337",3.32863558471293,63.9485729253258,25.0088049207467,7.71398656921451,1.36543269493352,30.7941071146245,56.2342803054258,11.6061798850162,448.907885240015,65,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003040,"Gault Street Elementary School",622710,"Los Angeles Unified",62271002990,"Encino Charter Elementary School",622710,"Los Angeles Unified",3003,839.0000198,167.0000553,1719.9999664,200.000001,568,468.999998,5.9999942,55.9999946,25.0000103,441.162807465544,0,"3003839.0000198167.00005531719.9999664200.000001568468.9999985.999994255.999994625.0000103","boundary_853",5.5611074025974,57.2760561571762,27.9387285980686,9.22410784215785,1.05633700704225,9.85915397887324,82.5704221830986,6.51408683098592,441.162807465544,66,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",63132004855,"Palomares Academy of Health Science",631320,"Pomona Unified",60876000891,"Mountain View Elementary School",608760,"Claremont Unified",6184,1025.9999946,764.0000181,3554.0000149,700.9999977,2401,1140.9999832,176.9999802,587.9999919,441.0000163,412.92960606696,1,"61841025.9999946764.00001813554.0000149700.999997724011140.9999832176.9999802587.9999919441.0000163","boundary_1403",12.3544634233506,57.4708928670763,16.5912030174644,13.5834406921087,7.37192753852561,24.4897955810079,47.5218651895044,20.6164116909621,412.92960606696,67,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",61473006099,"Maple Elementary School",614730,"Fullerton Elementary",61473001793,"Golden Hill Elementary School",614730,"Fullerton Elementary",2158,259.9999932,18.9999919,1695.0000034,150.9999802,760,387.9999952,5.0000016,178.0000106,168.9999804,404.965091079635,0,"2158259.999993218.99999191695.0000034150.9999802760387.99999525.0000016178.0000106168.9999804","boundary_559",0.880444481000927,78.54494918443,12.0481924559778,8.5264138785913,0.657894947368421,23.4210540263158,51.0526309473684,24.8684200789474,404.965091079635,68,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",61473001803,"Richman Elementary School",614730,"Fullerton Elementary",61473001793,"Golden Hill Elementary School",614730,"Fullerton Elementary",2984,445.9999678,56.9999456,2161.9999704,261.9999887,2645,1275.9999932,44.000015,994.0000018,250.9999863,399.761707951764,0,"2984445.999967856.99994562161.9999704261.999988726451275.999993244.000015994.0000018250.9999863","boundary_846",1.91018584450402,72.4530821179625,14.9463796179625,10.690352419571,1.66351663516068,37.5803403327032,48.2419657164461,12.51417731569,399.761707951764,69,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724007193,"Everett A. Rea Elementary School",627240,"Newport-Mesa Unified",62724004125,"Newport Heights Elementary School",627240,"Newport-Mesa Unified",2097,773.9999896,18.9999902,1181.0000452,61.0000283,1544,1054.999991,40.0000035,333.9999977,58.9999696,398.083661357982,0,"2097773.999989618.99999021181.000045261.000028315441054.99999140.0000035333.999997758.9999696","boundary_537",0.906055803528851,56.3185524654268,36.9098707486886,5.86552098235575,2.59067380181347,21.6321242033679,68.3290149611399,7.44818703367876,398.083661357982,70,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",63132004855,"Palomares Academy of Health Science",631320,"Pomona Unified",60876000894,"Sumner Elementary School",608760,"Claremont Unified",5303,803.99996,626.0000083,3152.9999407,556.999946,5659,2425.9999977,460.999957,2015.9999937,498.9999641,386.445562568079,1,"5303803.99996626.00000833152.9999407556.99994656592425.9999977460.9999572015.9999937498.9999641","boundary_1291",11.8046390401659,59.4569100641147,15.1612287384499,13.5772221572695,8.14631484361195,35.6246685580491,42.869764935501,13.3592516628379,386.445562568079,72,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",63132004845,"Harrison Elementary School",631320,"Pomona Unified",60876000894,"Sumner Elementary School",608760,"Claremont Unified",5303,803.99996,626.0000083,3152.9999407,556.999946,5659,2425.9999977,460.999957,2015.9999937,498.9999641,267.544023510349,1,"5303803.99996626.00000833152.9999407556.99994656592425.9999977460.9999572015.9999937498.9999641","boundary_1291",11.8046390401659,59.4569100641147,15.1612287384499,13.5772221572695,8.14631484361195,35.6246685580491,42.869764935501,13.3592516628379,386.445562568079,72,0
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003208,"Napa Street Elementary School",622710,"Los Angeles Unified",62271002885,"Calahan Street Elementary School",622710,"Los Angeles Unified",5314,530.0000065,188.0000134,4244.9999416,295.9999588,4620,1958.9999739,324.0000075,1340.9999727,807.9999867,370.195301803326,0,"5314530.0000065188.00001344244.9999416295.999958846201958.9999739324.00000751340.9999727807.9999867","boundary_1292",3.53782486639067,79.8833259616108,9.97365461987204,6.60519455212646,7.01298717532468,29.0259734350649,42.4025968376623,21.558442551948,370.195301803326,73,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62865004455,"Villa Park Elementary School",628650,"Orange Unified",62865004419,"California Elementary School",628650,"Orange Unified",1992,1213.0000508,13.0000121,526.0000064,180.9999865,2009,699.0000064,19.9999983,1165.0000402,107.0000704,359.120806988652,0,"19921213.000050813.0000121526.0000064180.99998652009699.000006419.99999831165.0000402107.0000704","boundary_499",0.652611049196787,26.405622811245,60.8935768473896,12.0481892921687,0.995520074664012,57.9890512792434,34.7934298855152,6.22199876057739,359.120806988652,74,1
